Titolo,Spotify_URL,Description,Id,Part,Category,Guest,Shownotes,Google_url,Guest_lower,GPT,Sottotitolo
"092_1 - Giuseppe Astone, ""con le scelte che fai puoi dare alla tua vita la direzione che vuoi""",https://open.spotify.com/episode/4NYXInXhNAkes6ocokZCKs,"Prima parte dell'intervista a Giuseppe Astone, founder di CommercialiDigitali Con Giuseppe tocchiamo tantissimi temi davvero interessanti:  analizzare bene le situazioni che abbiamo davanti prima di prendere decisioni importanti  i first principles come strumento per capire cosa ci piace e cosa no  il vantaggio di ""vivere più vite in parallelo""  la differenza tra quello che pensiamo noi di noi stessi e quello che gli altri pensano di noi  la valorizzazione di percorsi di carriera ""non lineari"" nei colloqui di lavoro  e molto altro! Trovi show notes e link discussi su https://it.officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",92,1,INTERVISTA,Giuseppe Astone,https://officeofcards.com/ospite/giuseppe-astone/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/NTljMjkwNDAtOGZmOC0xMWVkLWFjNzYtZjMxM2QxYWU5NWMw?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,giuseppe astone,,
"091_2 - Daniele Francescon, co-founder di Serenis, da grande manager d'azienda a imprenditore",https://open.spotify.com/episode/5qnyT26BLDWxtbO9P466TZ,"Seconda parte dell'intervista a Daniele Francescon, co-founder di Serenis Con Daniele tocchiamo tantissimi temi davvero interessanti:  come creare, e mantenere, la cultura aziendale  gli errori che derivano dal fare una scelta per motivazioni sbagliate e non coerenti con chi siamo e vogliamo essere  la nascita di una startup da un problema vero e ""sentito"" da due clienti  l'importanza di creare tempo e spazio, nelle nostre giornate, per riflettere e apprezzare quello che abbiamo  e molto altro! Trovi show notes e link discussi su https://it.officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",91,2,INTERVISTA,Daniele Francescon,https://officeofcards.com/ospite/daniele-francescon/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/YzNjNTdkODItNjFkZi0xMWVkLWEwYTYtMzMzMWZiYzMwMjQ2?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,daniele francescon,,
"091_1 - Daniele Francescon, “dobbiamo cercare i posti che nutrono i nostri valori”",https://open.spotify.com/episode/35eFEugyshPOohg4AuWXW1,"L'ospite di oggi si chiama Daniele Francescon, co-founder di Serenis Con Daniele tocchiamo tantissimi temi davvero interessanti:  il ""burnout"" da lavoro, cosa fare per accorgersene e per gestirlo  come trovare gli ingredienti per la ricetta della nostra felicità  distorsioni cognitive e quanto dipenda da noi l'essere, o meno, felici  l'importanza di chiedere feedback, a chi chiederlo e come chiederlo  e molto altro! Trovi show notes e link discussi su https://it.officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",91,1,INTERVISTA,Daniele Francescon,https://officeofcards.com/ospite/daniele-francescon/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/ODFiZmE5YjItNjFkZi0xMWVkLThlNDgtOWJlNTM0MjczOTA5?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,daniele francescon,,
"090_2 - Matteo Penzo, CEO di Zicklearn su come fare a guidare la fortuna dalla tua parte",https://open.spotify.com/episode/4SPrc9Di6IhwlW9L3XDYTw,"L'ospite di oggi si chiama Matteo Penzo, CEO di Zicklearn Con Matteo tocchiamo tantissimi temi davvero interessanti:  abbiamo parlato di aziende che mettono al centro il dipendente  abbiamo parlato di serendipity… indotta. cosa significa? significa che Matteo ha sempre curato il suo network e si è sempre preoccupato di fare il lavoro migliore possibile, creandosi quindi una reputazione di affidabilità e di persona che aggiunge valore… cosa che, lo avete sentito nella sua storia, gli ha aperto un sacco di porte e creato un sacco di opportunità che lui ha saputo cogliere in modo magistrale  avete sentito di come Matteo avesse non due, ma tre cose in parallelo: Talent Garden, Frog e Frontiers… capite l’importanza delle side gigs? capite come MAtteo sia stato in grado di sfruttare le sinergie tra le varie attività per massimizzare l’impatto che ha avuto in ciascuna di queste avventure? Se c’è una lezione da portare a casa da questo episodio direi che è questa!  ci ha poi parlato di come ha reagito al covid, trasformando la conferenza da fisica a virtuale, di fatto creando opportunità di monetizzazione incrementale e trasformando quella che poteva essere la parola FINE sull’avventura di Frontiers in una opportunità di accelerazione e diversificazione del business  e molto altro! Trovi show notes e link discussi su https://it.officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",90,2,INTERVISTA,Matteo Penzo,https://officeofcards.com/ospite/matteo-penzo/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/NWI3YTQwZGMtNjFkZi0xMWVkLThhNmUtMmY4ZjRkN2I5NTk4?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,matteo penzo,,
"090_1 - Matteo Penzo, “l’importante non è quante volte cadi, ma quante volte ti rialzi”",https://open.spotify.com/episode/2McjX6wLBED27fohWjgLmz,"L'ospite di oggi si chiama Matteo Penzo, CEO di zick learn Con Matteo tocchiamo tantissimi temi davvero interessanti:  non basta trovare stimoli o contenuti utili alla nostra crescita, ma dobbiamo anche essere pronti, essere ricettivi, avere una mente aperta  abbiamo discusso di come, per fare prodotti di successo, bisogna sapersi connettere con il livello emotivo delle persone, focalizzandosi non solo sul problema che il prodotto risolve, ma sull’emozione che il cliente avrà usando il prodotto che stiamo creando  abbiamo discusso dell’enorme vantaggio competitivo di carriera che la scelta di andare a Londra e nel settore di internet gli ha dato rispetto ai suoi coetanei. La lezione da portarci a casa è quella di cercare settori emergenti per poter crescere con la crescita del settore. In settori maturi il modo per crescere spesso è a scapito di altri, il che spesso crea problemi… in settori in crescita invece la torta cresce quindi spesso c’è da mangiare per tutti!  l’importanza di capire cosa rende felice il nostro cliente (interno o esterno che sia) e focalizzarsi sul fare quella o quelle cose.  abbiamo anche discusso di come gli stimoli per fare innovazione, sia in ciò che facciamo sia nel modo in cui lo facciamo, siano ovunque. Matteo ha tratto ispirazione per un progetto aziendale leggendo un fumetto!  e infine ci ha raccontato di come si possa innovare una cosa secolare come una conferenza: CURANDO I DETTAGLI. di nuovo, mettendo al centro l’emozione, rendendo cool, dice matteo, sia la venue, che il cibo, che gli speakers, che i contenuti… ovvero dialogando non solo con la parte razionale dei partecipanti ma anche con quella emotiva  e molto altro! Trovi show notes e link discussi su https://it.officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",90,1,INTERVISTA,Matteo Penzo,https://officeofcards.com/ospite/matteo-penzo/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/Mzc4YzQ4ZGMtNjFkZi0xMWVkLWE1YzQtNmIwOTA4M2E5ZWFm?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,matteo penzo,,
"089_2 - Gabriele Sada, CEO di ScuolaZoo su come parlare coi giovani",https://open.spotify.com/episode/4TBM25uAcy8h6s3Bjzbj5y,"L'ospite di oggi si chiama Gabriele Sada, CEO di ScuolaZoo. Con Gabriele tocchiamo tantissimi temi davvero interessanti:  la comunicazione coi giovani e la scelta del canale giusto per comunicare in funzione di cosa dobbiamo comunicare e di a chi dobbiamo comunicarlo  ascolto  essere autentici, chiari, trasparenti, veri.  abbiamo parlato di marketing, di come i prodotti non vadano presentati ai clienti con le loro caratteristiche, ma come soluzione ai loro problemi (che quindi dobbiamo sapere e, per saperli, dobbiamo farli parlare e ascoltarli)  e molto altro! Trovi show notes e link discussi su https://it.officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",89,2,INTERVISTA,Gabriele Sada,https://officeofcards.com/ospite/gabriele-sada/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/OGFjNzEzZGUtNjFkZS0xMWVkLTgwMjQtOGZkNTE5NmM1NTU4?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,gabriele sada,,
"089_1 - Gabriele Sada, “i giovani ascoltano, se sai come parlare con loro”",https://open.spotify.com/episode/2wL7maIeTizF6MMJhtzTnv,"L'ospite di oggi si chiama Gabriele Sada, CEO di ScuolaZoo. Con Gabriele tocchiamo tantissimi temi davvero interessanti:  “make a customer, not a sale”  il servizio clienti, e chi svolge questo ruolo in azienda, è di fatto uno dei punti di contatto più delicati tra un’azienda e i suoi clienti, a maggior ragione quando un cliente ha un problema con il prodotto o servizio che l’azienda vende.  abbiamo poi parlato dell’importanza di andare a fondo dei temi, saper analizzare i dati, essere critici in senso costruttivo di quello che vediamo, sentiamo studiamo.  abbiamo discusso di come innovazione non sia necessariamente legata al prodotto, ma possa essere anche sulla modalità di fruizione o nel modo in cui quel prodotto viene raccontato  come fare a guadagnare la fiducia dei suoi colleghi con un tema di cui abbiamo parlato diverse volte in questo podcast: spiegare il perché delle cose. Questo non solo garantisce lavori di qualità maggiore, ma anche facilita l’iniziativa delle persone che si trovano in prima linea a fare i lavori più disparati.  e molto altro! Trovi show notes e link discussi su https://it.officeofcards.com/podcasts Scopri la Newsletter di Office of Cards!  Segui il canale YouTube di Office of Cards!  Learn more about your ad choices. Visit megaphone.fm/adchoices",89,1,INTERVISTA,Gabriele Sada,https://officeofcards.com/ospite/gabriele-sada/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/NTQwOTJiNDgtNjFkZS0xMWVkLWI1NDctMTMyYzU0ZDcyMjQw?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,gabriele sada,,
"088_2 - Enrico Santarelli, la carriera in provincia si può assolutamente fare",https://open.spotify.com/episode/4FuqVrZ0Yqe1kQ9LJ6GUIT,"Ecco a voi il nuovo episodio del podcast di Office of Cards! L'ospite di oggi si chiama Enrico Santarelli, CMO e Direttore Commerciale Italia per Clementoni. Con Enrico tocchiamo tantissimi temi davvero interessanti:  l’importanza di avere un piano B e di essere sempre pronti a reagire a quello che succede  Enrico ci ha poi raccontato il suo processo di “cattura” di informazioni, di quello che gli succede, riflessioni, stimoli, citazioni… quasi passivo e meccanico per essere certo che non sfugga  abbiamo parlato del senso di quello che facciamo e dell’importanza di cercare di fare le cose per gli altri, di contribuire e rendere la realtà che ci circonda migliore.  abbiamo poi parlato dell’importanza di vivere il presente e nelle note di questo episodio vi condivido la newsletter in cui ne parlo e il link per scaricarlo  e infine abbiamo parlato di libri, due in particolare, che davvero vi consiglio di prendere o riprendere perché possono darci chiavi di lettura uniche, sulla società e, sopratutto, su noi stessi.  e molto altro! Trovate show notes e link ai materiali discussi sul blog https://it.officeofcards.com/podcasts/ Learn more about your ad choices. Visit megaphone.fm/adchoices",88,2,INTERVISTA,Enrico Santarelli,https://officeofcards.com/ospite/enrico-santarelli/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/ZmJlZDU1ZDQtNWMzYy0xMWVkLWI4MzYtNWJkMDA4OTAyNDI2?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,enrico santarelli,,
"088_1 - Enrico Santarelli, ""è l'ascolto che ti aiuta a fare i passi più importanti""",https://open.spotify.com/episode/1VylagHIiyhzVIFgaix4Pa,"Ecco a voi il nuovo episodio del podcast di Office of Cards! L'ospite di oggi si chiama Enrico Santarelli, CMO e Direttore Commerciale Italia per Clementoni. Con Enrico tocchiamo tantissimi temi davvero interessanti:  libri da leggere volutamente piano, per dare loro tempo e modo di lasciare un segno su di noi  vita in provincia, della “slow life” che però arrivi a connotare così solo quando sei esposto a stimoli diversi, stimoli da “grande città”  consulenza e come possa fungere da acceleratore di carriera perché ti espone ad ambienti molto diversi che ti aiutano sia a crescere, sia a capire cosa ti piace e cosa no  abbiamo dato un gran consiglio ai manager: spendere tempo per assicurarsi che le nostre persone abbiamo capito la vision, abbiano chiaro il perché delle cose che gli chiediamo da fare… e di come questo sia il modo per creare quelli che Enrico chiama “microimprenditori”, persone che tutti i giorni prendono un sacco di decisioni che permettono all’azienda di muoversi rapidamente, restare competitiva e crescere.  ho chiesto poi a Enrico come ha fatto ad essere promosso ogni 2 anni e lui ci ha detto  un po’ è la scelta dell’azienda che ha spazi e politiche che permettono a queste cose di succedere  poi il suo atteggiamento di costante ricerca ed entusiasmo nei confronti del cambiamento  e infine, ovviamente, i risultati che sono sempre stati allineati, o superiori, alle aspettative dei suoi manager  e molto altro! Trovate show notes e link ai materiali discussi sul blog https://it.officeofcards.com/podcasts/ Learn more about your ad choices. Visit megaphone.fm/adchoices",88,1,INTERVISTA,Enrico Santarelli,https://officeofcards.com/ospite/enrico-santarelli/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/YjFiZjdmM2UtNWMzYS0xMWVkLTkzOTYtMWIzNjY2MTlmNGNm?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,enrico santarelli,,
"087_2 - Alessio Pireddu, un head hunter ci spiega come trovare il lavoro perfetto",https://open.spotify.com/episode/4ORxlx5aE40oDYmgBBy8Pt,"Ecco a voi il nuovo episodio del podcast di Office of Cards! L'ospite di oggi si chiama Alessio Pireddu, Head Hunter e Director presso Norman Alex. Con Alessio tocchiamo tantissimi temi davvero interessanti:  la scelta di lavorare in full remote.  Alessio ha condiviso un pensiero fondamentale: se investiamo su noi stessi e diventiamo molto bravi nel nostro ruolo possiamo arrivare ad avere potere negoziale per andare a chiedere cose al nostro datore di lavoro, sia esso il remote working, un aumento, una promozione, una relocation…  abbiamo parlato di come, per accelerare la propria carriera, un buon approccio sia quello di andare in una grande azienda a imparare un certo lavoro e poi andare in una piccola azienda a fare un ruolo più ampio per poi tornare nella grande azienda con quello scope… e così via  Alessio ci ha poi parlato del vantaggio di affidarsi a un head hunter, un esperto che ci aiuterà in tutto il processo  a capire se siamo adatti per un certo tipo di lavoro o se ci stiamo illudendo  ad aggiustare il cv  a preparare il colloquio  a gestire la negoziazione e il dialogo con l’azienda  Abbiamo poi discusso di come preparare un colloquio  informarsi sull’azienda, articoli di giornale, interviste dei senior manager o addirittura della persona che ci intervisterà. tutto questo per poter avere il numero maggiore possibile di frecce al nostro arco da usare, se necessario ma non per forza, durante il colloquio  informarci su chi ci intervisterà per poter mettere a punto la strategia di mirroring, per poter acquisire il linguaggio giusto, i termini, l’intonazione, il dress code…  e infine abbiamo discusso aspetti fondamentali come la trattativa economica, come gestire l’eventuale offerta di retention e come gestire l’uscita dall’azienda senza lasciare l’amaro in bocca a nessuno  e molto altro! Trovate show notes e link ai materiali discussi sul blog https://it.officeofcards.com/podcasts/ Learn more about your ad choices. Visit megaphone.fm/adchoices",87,2,INTERVISTA,Alessio Pireddu,https://officeofcards.com/ospite/alessio-pireddu/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/NDkwMDMxMzYtNWI3OC0xMWVkLTgwYTUtMDc0NmU1NjU0MzZi?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,alessio pireddu,,
"087_1 - Alessio Pireddu, ""il lavoro si cerca sempre, non quando ne hai bisogno""",https://open.spotify.com/episode/23kS4vlnuXx5TLvEsXMOqY,"Ecco a voi il nuovo episodio del podcast di Office of Cards! L'ospite di oggi si chiama Alessio Pireddu, Head Hunter e Director presso Norman Alex. Con Alessio tocchiamo tantissimi temi davvero interessanti:  abbiamo parlato di “intortare”, di cosa vuol dire apparire competente su un tema specifico sebbene in possesso di poche informazioni. Grazie al confronto con Alessio abbiamo anche approfondito alcuni modi per coltivare quella che io e lui riteniamo essere una skill fondamentale per avere successo in società e nelle aziende. tre cose che ci ha suggerito di fare sono  abituarci a presentare le cose che diciamo in chiave positiva,  abbiamo parlato di linguaggio del corpo, di mirroring e altre tecniche per apparire sicuri di noi stessi e confidenti agli occhi di chi ci guarda e ascolta  la chiarezza espositiva e la logica con cui un argomento viene presentato  il percorso metodico di Alessio nel cercare lavoro, ""tampinando"" i recruiter con persistenza e determinazione  abbiamo anche parlato di come fare, da manager, ad aiutare le nostre persone a emergere, ad avere impatto visibile in azienda in modo da massimizzare le probabilità che possano ottenere una qualche forma di riconoscimento, promozioni, aumenti etc  e molto altro! Trovate show notes e link ai materiali discussi sul blog https://it.officeofcards.com/podcasts/ Learn more about your ad choices. Visit megaphone.fm/adchoices",87,1,INTERVISTA,Alessio Pireddu,https://officeofcards.com/ospite/alessio-pireddu/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/NmNmZDZmZjYtNWI2Mi0xMWVkLWFiM2EtYTNhYjZjZWZlZGYy?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,alessio pireddu,,
"086_2 - Fabio Bin, CMO di WeRoad, ""le opportunità sono nei posti più impensabili""",https://open.spotify.com/episode/01SpsyRHbr2OGdjqMy3Kui,"Ecco a voi il nuovo episodio del podcast di Office of Cards! L'ospite di oggi si chiama Fabio Bin ed è Co-founder e Chief Marketing Officer di WeRoad. Con Fabio tocchiamo tantissimi temi davvero interessanti:  l'impatto che i libri che leggiamo e le persone che incontriamo hanno sulla nostra vita (e l'invito, quindi, a scegliere BENE cosa leggere e con chi passare il nostro tempo)  il confronto tra la vita nelle grandi aziende e nelle startup, parlando di velocità decisionale e altri aspetti che caratterizzano in modo diverso i diversi ambienti  l'importanza dell'orientamento negli anni formativi per ragazzi e ragazze, per esporci ed esporci a stimoli che ci permettano di prendere decisioni consapevoli  cosa fare quando hai capito che sei finito a fare un lavoro che non ti piace o in un ambiente che proprio non senti tuo?  e molto altro! Trovate show notes e link ai materiali discussi sul blog https://it.officeofcards.com/podcasts/ Learn more about your ad choices. Visit megaphone.fm/adchoices",86,2,INTERVISTA,Fabio Bin,https://officeofcards.com/ospite/fabio-bin/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/MzQyMDRlY2MtNTZhZi0xMWVkLWFkNzQtODM1ZDRlZTI5Nzk3?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,fabio bin,,
"086_1 - Fabio Bin, CMO di WeRoad, ""le opportunità sono nei posti più impensabili""",https://open.spotify.com/episode/2SeVNueBJ6lf8SuJSF594e,"Ecco a voi il nuovo episodio del podcast di Office of Cards! L'ospite di oggi si chiama Fabio Bin ed è Co-founder e Chief Marketing Officer di WeRoad. Con Fabio tocchiamo tantissimi temi davvero interessanti:  l'impatto che i libri che leggiamo e le persone che incontriamo hanno sulla nostra vita (e l'invito, quindi, a scegliere BENE cosa leggere e con chi passare il nostro tempo)  il confronto tra la vita nelle grandi aziende e nelle startup, parlando di velocità decisionale e altri aspetti che caratterizzano in modo diverso i diversi ambienti  l'importanza dell'orientamento negli anni formativi per ragazzi e ragazze, per esporci ed esporci a stimoli che ci permettano di prendere decisioni consapevoli  cosa fare quando hai capito che sei finito a fare un lavoro che non ti piace o in un ambiente che proprio non senti tuo?  e molto altro! Trovate show notes e link ai materiali discussi sul blog https://it.officeofcards.com/podcasts/ Learn more about your ad choices. Visit megaphone.fm/adchoices",86,1,INTERVISTA,Fabio Bin,https://officeofcards.com/ospite/fabio-bin/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/Y2Y3ZWExNTgtNTZhZS0xMWVkLTkyOWMtYTc3MzUzMDg2YWFm?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,fabio bin,,
"Office of Cards - 085_2 - [INTERVISTA] - Martino Ghielmi, ”la mia felicità non dipende dal seguire un dato percorso di carriera ma dal creare io la mia strada”",https://open.spotify.com/episode/4zxaKwsPbvlL1XDwJejWQB,"Seconda parte dell'intervista a Martino Ghielmi, Founder di VadoInAfrica.com.  Trovate show notes e link discussi su https://it.officeofcards.com/podcasts  Buon Ascolto!  Scopri la Newsletter di Office of Cards!   Segui il canale YouTube di Office of Cards!   Learn more about your ad choices. Visit megaphone.fm/adchoices",85,2,INTERVISTA,Martino Ghielmi,https://officeofcards.com/ospite/martino-ghielmi/,https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5tZWdhcGhvbmUuZm0vb2ZmaWNlb2ZjYXJkcw/episode/b2ZmaWNlb2ZjYXJkcy5wb2RiZWFuLmNvbS83MWY4Y2ZmMS01Y2NkLTM3MjAtODlhMS0yZGVjY2E5ZjA1ZTM?sa=X&ved=2ahUKEwj9j7z8g_D_AhX7hv0HHXSvAOgQkfYCegQIARAF,martino ghielmi,,
